GTA SA MEMORY FUNCTIONS/MEMORY ADDRESS research

(offsets) for GTA SA PC only!! (see notes at bottom of file incase you happen to see some mobile-related stuff come across..)

  Address            FUNCTION
 0001:0034B7E0       RpGeometryForAllMaterials(RpGeometry *,RpMaterial * (*)(RpMaterial *,void *),void *)
 0001:0034C930       _Z16_rpMaterialClosePvii_
 0001:0034C9A0       _Z15_rpMaterialOpenPvii_
 0001:0034CC10       RpMaterialSetTexture(RpMaterial *,RwTexture *)
 0001:0034DA90       _rxWorldDevicePluginAttach(void)
 0001:0034EDF0       RpWorldPluginAttach(void)
 0001:0034F0A0       _rpWorldObjRegisterExtensions(void)
 0001:0034F480       RwCamera__BeginUpdate
 0001:00350AE0       RpLightSetColor(RpLight *,RwRGBAReal const*)
 0001:00351200       _Z12_rpLightOpenPvii_
 0001:003512C0       _Z13_rpLightClosePvii_
 0001:00357990       _Z11_rpMeshOpenPvii_
 0001:003579C0       _Z12_rpMeshClosePvii_
 0001:00360C80       _Z14_rpSectorClosePvii_
 0001:00360C90       _Z13_rpSectorOpenPvii_
 0001:00362820       _Z18_rpBinaryWorldOpenPvii_
 0001:00362830       _Z19_rpBinaryWorldClosePvii_
 0001:003C3640       RpHAnimPluginAttach(void)
 0001:003C36B0       __rpHAnimClose
 0001:003C3760       __rpHAnimOpen
 0001:003C4160       RpHAnimHierarchyGetMatrixArray(RpHAnimHierarchy *)
 0001:003C41E0       RpHAnimIDGetIndex(RpHAnimHierarchy *,int)
 0001:003C4210       RpHAnimHierarchyUpdateMatrices(RpHAnimHierarchy *)
 0001:003C4BC0       RpHAnimKeyFrameApply(void *,void *)
 0001:003C5100       RpHAnimAtomicGlobals
 0001:003C5860       RpSkinPluginAttach
 0001:003C6590       RpSkinGeometryGetSkin
 0001:003C6820       RpSkinGetNumBones
 0001:003CA980       RpUVAnimPluginAttach(void)
 0001:003CBCE0       RtAnimInitialize(void)
 0001:003CBD80       RtAnimRegisterInterpolationScheme(RtAnimInterpolatorInfo *)
 0001:003EBA10       RwStreamRead(RwStream *,void *,uint)
 0001:003EBD40       RwStreamSkip(RwStream *,uint)
 0001:003EBE60       RwStreamClose(RwStream *,void *)
 0001:003EBF30       RwStreamOpen(RwStreamType,RwStreamAccessType,void const*)
 0001:003EC310       RwStreamFindChunk(RwStream *,uint,uint *,uint *)
 0001:003EC9F0       RwV3dNormalize(RwV3d *,RwV3d const*)
 0001:003ECB00       RwV3dLength(RwV3d const*)
 0001:003ECBD0       _rwInvSqrt(float)
 0001:003ECDD0       RwV3dTransformPoints(RwV3d *,RwV3d const*,int,RwMatrixTag const*)
 0001:003ED1C0       RwCameraEndUpdate(RwCamera *)
 0001:003ED1D0       RwCameraBeginUpdate(RwCamera *)
 0001:003ED2E0       RwCameraSetFarClipPlane(RwCamera *,float)
 0001:003ED380       RwCameraClear(RwCamera *,RwRGBA *,int)
 0001:003EE490       RwIm3DTransform(RxObjSpace3DVertex *,uint,RwMatrixTag *,uint)
 0001:003EE560       RwIm3DEnd(void)
 0001:003EE590       RwIm3DRenderIndexedPrimitive(RwPrimitiveType,ushort *,int)
 0001:003EF450       RwFrameCreate(void)
 0001:003EF5E0       RwFrameDestroy(RwFrame *)
 0001:003EF950       RwFrameUpdateObjects(RwFrame *)
 0001:003EF9D0       RwFrameGetLTM(RwFrame *)
 0001:003EFE00       CClumpModelInfo::FillFrameArray(RpClump *,RwFrame **)
 0001:003EFF10       RwFrameScale(RwFrame *,RwV3d const*,RwOpCombineType)
 0001:003EFFB0       RwFrameTransform(RwFrame *,RwMatrixTag const*,RwOpCombineType)
 0001:003F0240       RwFrameForAllObjects(RwFrame *,RwObject * (*)(RwObject *,void *),void *)
 0001:003F02A0       RwFrameRegisterPlugin(int,uint,void * (*)(void *,int,int),void * (*)(void *,int,int),void * (*)(void *,void const*,int,int))
 0001:003F08E0       RwMatrixUpdate(RwMatrixTag *)
 0001:003F08F0       FxSystem_c::GetCompositeMatrix(RwMatrixTag *)
 0001:003F0D40       RwMatrixRotateOneMinusCosineSine(RwMatrixTag *,RwV3d const*,float,float,RwOpCombineType)
 0001:003F1010       RwMatrixRotate(RwMatrixTag *,RwV3d const*,float,RwOpCombineType)
 0001:003F1300       RwMatrixScale(RwMatrixTag *,RwV3d const*,RwOpCombineType)
 0001:003F1490       RwMatrixTranslate(RwMatrixTag *,RwV3d const*,RwOpCombineType)
 0001:003F1A60       RwMatrixDestroy(RwMatrixTag *)
 0001:003F1A90       RwMatrixCreate(void)
 0001:003F1BF0       RwEngineRegisterPlugin(int,uint,void * (*)(void *,int,int),void * (*)(void *,int,int))
 0001:003F1E60       psGetMemoryFunctions(void)
 0001:003F1F40       RwEngineInit(RwMemoryFunctions const*,uint,uint)
 0001:003F2860       RwTextureDestroy(RwTexture *)
 0001:003F2B00       RwTextureRead(char const*,char const*)
 0001:003F8D90       CGame::InitialiseRenderWare(void)
 0001:003F9F00       RwRasterUnlock(RwRaster *)
 0001:003FA030       RwRasterUnlockPalette(RwRaster *)
 0001:003FA060       RwRasterDestroy(RwRaster *)
 0001:003FA270       RwRasterCreate(int,int,int,int)
 0001:004009F0       RwFreeListCreateAndPreallocateSpace(int,int,int,int,RwFreeList *)
 0001:00400BB0       RwFreeListCreateAndPreallocateSpace(int,int,int,int,RwFreeList *)
 0001:00404750       RxPipelineExecute(RxPipeline *,void *,int)
 0001:00404860       _rxPipelineDestroy(RxPipeline *)
 0001:004065C0       RwFrameRegisterPluginStream(uint,RwStream * (*)(RwStream *,int,void *,int,int),RwStream * (*)(RwStream *,int,void const*,int,int),int (*)(void const*,int,int))
 0001:00406C6B       Direct3DCreate9
 0001:004074E0       _rwPluginRegistryAddPlugin(RwPluginRegistry *,int,uint,void * (*)(void *,int,int),void * (*)(void *,int,int),void * (*)(void *,void const*,int,int))
 0001:00407860       RwErrorSet(RwError *)
 0001:00407910       _rwerror(int,...)
 0001:00408810       _rwFrameSyncHierarchyLTM(RwFrame *)
 0001:0040FAE0       RpMatFXPluginAttach(void)
 0001:00410C70       RpMatFXAtomicQueryEffects(RpAtomic *)
 0001:00416563       DirectInput8Create
 0001:0041707B       DirectSoundCreate8
 0001:0041709C       DirectDrawCreateEx
 0001:004170A2       ov_clear
 0001:004170A8       ov_read
 0001:004170AE       ov_info
 0001:004170B4       ov_open_callbacks
 0001:004170BA       ov_time_total
 0001:004170C0       ov_time_tell
 0001:004170C6       ov_time_seek
 0001:004170CC       WSACleanup
 0001:004170D2       WSAStartup
 0001:004170DE       connect
 0001:004170E4       inet_addr
 0001:004170EA       htons
 0001:004170F0       socket
 0001:004170F6       closesocket
 0001:004170FC       send
 0001:00417102       recv
 0001:0041D446       GetModuleHandleA
 0001:0041D44C       GetProcAddress
 0001:0041D452       LoadLibraryA
 0001:004201D5       operator new(uint)
 0001:004201DA       operator new(uint)
 0001:004203EE       operator delete(void *)
 0001:004204FD       operator delete(void *)
 0001:00420510       strncmp
 0001:004209C2       puts
 0001:00420A30       floorf
 0001:00420B51       srand48
 0001:00420B5E       lrand48
 0001:00420B80       __ftol
 0001:00420BF5       sprintf
 0001:00420D70       vector_constructor
 0001:00420EB0       asinf
 0001:00420F80       strncpy
 0001:004210ED       sscanf
 0001:00421170       powf
 0001:0042148B       strtok
 0001:00421546       atoi_0
 0001:004215CE       atoi
 0001:0042167A       __cxa_pure_virtual
 0001:004219F6       strcasecmp
 0001:004221CB       CFileMgr::CloseFile(int)
 0001:00422318       CFileMgr::OpenFile(char const*,char const*)
 0001:0042278F       OS_FileSetPosition(void *,int)
 0001:00422D2E       strtod
 0001:0042317F       CMemoryMgr::Free(void *)
 0001:00423297       foo
 0001:004235B0       start
 0001:00427720       __SEH_prolog
 0001:0042775B       __SEH_epilog
 0001:0042F86F       LocaleEnumProc
 0001:00435B3C       RtlUnwind
 0001:0043C5DE       SEH_Handler_1
 0001:00447D58       _ZN8CMirrors25BeforeConstructRenderListEv_SEH
 
 -- CUT OUT 0003 (_rwcseg) because useless clutter

 0004:00001E40       mult
 0004:00002160       CReplay::bReplayEnabled
 0004:000021D8       szAnimationName
 0004:000065A8       CAnimManager::ms_aAnimAssocDefinitions
 0004:0000815C       AEAmbienceTrackManager
 0004:0000A554       AECutsceneTrackManager
 0004:00022988       NvOptimusEnablement
 0004:000276F8       AERadioTrackManager
 0004:00027B28       a_ogg
 0004:00027B34       a_mp3
 0004:00027B40       a_wav
 0004:000294F4       MI_TRAFFICLIGHTS
 0004:000294F8       MI_TRAFFICLIGHTS_VERTICAL
 0004:000294FC       MI_TRAFFICLIGHTS_MIAMI
 0004:00029500       MI_TRAFFICLIGHTS_VEGAS
 0004:00029504       MI_TRAFFICLIGHTS_TWOVERTICAL
 0004:00029508       MI_TRAFFIGLIGHTS_3
 0004:0002950C       MI_TRAFFIGLIGHTS_4
 0004:00029510       MI_TRAFFIGLIGHTS_5
 0004:00029514       MI_TRAFFICLIGHTS_GAY
 0004:00029518       MI_SINGLESTREETLIGHTS
 0004:0002951C       MI_SINGLESTREETLIGHTS2
 0004:00029520       MI_SINGLESTREETLIGHTS3
 0004:00029524       MI_DOUBLESTREETLIGHTS
 0004:00029528       MI_STREETLAMP1
 0004:0002952C       MI_STREETLAMP2
 0004:00029530       MODELID_CRANE_1
 0004:00029534       MODELID_CRANE_2
 0004:00029538       MODELID_CRANE_3
 0004:0002953C       MODELID_CRANE_4
 0004:00029540       MODELID_CRANE_5
 0004:00029544       MODELID_CRANE_6
 0004:00029548       MI_PARKINGMETER
 0004:0002954C       MI_PARKINGMETER2
 0004:00029550       MI_MALLFAN
 0004:00029554       MI_HOTELFAN_NIGHT
 0004:00029558       MI_HOTELFAN_DAY
 0004:0002955C       MI_HOTROOMFAN
 0004:00029560       MI_PHONEBOOTH1
 0004:00029564       MI_WASTEBIN
 0004:00029568       MI_BIN
 0004:0002956C       MI_POSTBOX1
 0004:00029570       MI_NEWSSTAND
 0004:00029574       MI_TRAFFICCONE
 0004:00029578       MI_DUMP1
 0004:00029580       MI_ROADBLOCKFUCKEDCAR1
 0004:00029584       MI_ROADBLOCKFUCKEDCAR2
 0004:00029588       MI_BUSSIGN1
 0004:0002958C       MI_NOPARKINGSIGN1
 0004:00029590       MI_PHONESIGN
 0004:00029594       MI_FIRE_HYDRANT
 0004:00029598       MI_COLLECTABLE1
 0004:0002959C       MI_MONEY
 0004:000295A0       MI_CARMINE
 0004:000295A4       MI_NAUTICALMINE
 0004:000295A8       MI_TELLY
 0004:000295AC       MI_BRIEFCASE
 0004:000295B0       MI_GLASS1
 0004:000295B4       MI_GLASS8
 0004:000295BC       MI_PICKUP_ADRENALINE
 0004:000295C0       MI_PICKUP_BODYARMOUR
 0004:000295C4       MI_PICKUP_INFO
 0004:000295C8       MI_PICKUP_HEALTH
 0004:000295CC       MI_PICKUP_BONUS
 0004:000295D0       MI_PICKUP_BRIBE
 0004:000295D4       MI_PICKUP_KILLFRENZY
 0004:000295D8       MI_PICKUP_CAMERA
 0004:000295DC       MI_PICKUP_PARACHUTE
 0004:000295E0       MI_PICKUP_REVENUE
 0004:000295E4       MI_PICKUP_SAVEGAME
 0004:000295E8       MI_PICKUP_PROPERTY
 0004:000295EC       MI_PICKUP_FORSALE
 0004:000295F0       MI_PICKUP_CLOTHES
 0004:000295F4       MI_PICKUP_2P_KILLFRENZY
 0004:000295F8       MI_PICKUP_2P_COOP
 0004:000295FC       MI_BOLLARDLIGHT
 0004:00029600       MI_FENCE
 0004:00029604       MI_FENCE2
 0004:00029608       MI_BUOY_
 0004:0002960C       MI_PARKTABLE
 0004:00029610       MI_LAMPPOST1
 0004:00029614       MI_MLAMPPOST
 0004:00029618       MI_BARRIER1
 0004:0002961C       MI_LITTLEHA_POLICE
 0004:00029620       MI_TELEPOLE02
 0004:00029624       MI_TRAFFICLIGHT01
 0004:00029628       MI_PARKBENCH
 0004:0002962C       MI_LIGHTBEAM
 0004:00029630       MI_AIRPORTRADAR
 0004:00029634       MI_RCBOMB
 0004:00029638       MI_BEACHBALL
 0004:0002963C       MI_SANDCASTLE1
 0004:00029640       MI_SANDCASTLE2
 0004:00029644       MI_JELLYFISH
 0004:00029648       MI_JELLYFISH01
 0004:0002964C       MI_FISH1SINGLE
 0004:00029650       MI_FISH1S
 0004:00029654       MI_FISH2SINGLE
 0004:00029658       MI_FISH2S
 0004:0002965C       MI_FISH3SINGLE
 0004:00029660       MI_FISH3S
 0004:00029664       MI_TURTLE
 0004:00029668       MI_DOLPHIN
 0004:0002966C       MI_SHARK
 0004:00029670       MI_SUBMARINE
 0004:00029674       MI_ESCALATORSTEP
 0004:00029678       MI_ESCALATORSTEP8
 0004:0002967C       MI_LOUNGE_WOOD_UP
 0004:00029680       MI_LOUNGE_TOWEL_UP
 0004:00029684       MI_LOUNGE_WOOD_DN
 0004:00029688       MI_LOTION
 0004:0002968C       MI_BEACHTOWEL01
 0004:00029690       MI_BEACHTOWEL02
 0004:00029694       MI_BEACHTOWEL03
 0004:00029698       MI_BEACHTOWEL04
 0004:0002969C       MI_BLIMP_NIGHT
 0004:000296A0       MI_BLIMP_DAY
 0004:000296A4       MI_YT_MAIN_BODY
 0004:000296A8       MI_YT_MAIN_BODY2
 0004:000296AC       MI_SAMSITE
 0004:000296B0       MI_SAMSITE2
 0004:000296B4       MI_TRAINCROSSING
 0004:000296B8       MI_TRAINCROSSING1
 0004:000296BC       MI_MAGNOCRANE
 0004:000296C0       MI_CRANETROLLEY
 0004:000296C4       MI_QUARRYCRANE_ARM
 0004:000296C8       MI_OBJECTFORMAGNOCRANE1
 0004:000296CC       MI_OBJECTFORMAGNOCRANE2
 0004:000296D0       MI_OBJECTFORMAGNOCRANE3
 0004:000296D4       MI_OBJECTFORMAGNOCRANE4
 0004:000296D8       MI_OBJECTFORMAGNOCRANE5
 0004:000296DC       MI_OBJECTFORBUILDINGSITECRANE1
 0004:000296E0       MI_MAGNOCRANE_HOOK
 0004:000296E4       MI_HARVESTERBODYPART1
 0004:000296E8       MI_HARVESTERBODYPART2
 0004:000296EC       MI_HARVESTERBODYPART3
 0004:000296F0       MI_HARVESTERBODYPART4
 0004:000296F4       MI_GRASSHOUSE
 0004:000296F8       MI_GRASSPLANT
 0004:000296FC       MI_CRANE_HARNESS
 0004:00029700       MI_CRANE_MAGNET
 0004:00029704       MI_QUARY_ROCK1
 0004:00029708       MI_QUARY_ROCK2
 0004:0002970C       MI_QUARY_ROCK3
 0004:00029710       MI_ATM
 0004:00029724       MI_WONG_DISH
 0004:00029728       MI_GANG_DRINK
 0004:0002972C       MI_GANG_SMOKE
 0004:00029744       MI_HANGING_CARCASS
 0004:00029748       MI_IMY_SHASH_WALL
 0004:0002974C       MI_PICKUP_BACKPACK
 0004:00029750       MI_OYSTER
 0004:00029754       MI_HORSESHOE
 0004:00029758       MI_OFFROAD_WHEEL
 0004:0002975C       MI_FLARE
 0004:00029760       MI_NITRO_BOTTLE_SMALL
 0004:00029764       MI_NITRO_BOTTLE_LARGE
 0004:00029768       MI_NITRO_BOTTLE_DOUBLE
 0004:0002976C       MI_HYDRAULICS
 0004:00029770       MI_STEREO_UPGRADE
 0004:00029774       MI_BASKETBALL
 0004:00029778       MI_POOL_CUE_BALL
 0004:0002977C       MI_PUNCHBAG
 0004:00029780       MI_IMY_GRAY_CRATE
 0004:0002C940       CLoadingScreen::m_numChunksLoaded
 0004:0002C944       CLoadingScreen::m_chunkBarAppeared
 0004:0002C950       CBArray
 0004:0002EBD4       TimeToStayFadedBeforeFadeOut_ptr
 0004:0002EE5C       max
 0004:0002EE84       CTaskSimpleGangDriveBy::ANIM_LOOP_FIRE
 0004:0002F168       fBurstForceMult
 0004:0002F978       VehicleNames
 0004:0002F986       aBravura
 0004:000304F8       g_trainModels
 0004:00030B5C       CCoronas::LightsMult
 0004:00030B60       CCoronas::MoonSize
 0004:00031EAC       _ZN8CWeather20StreamAfterRainTimerE_ptr
 0004:00031EB0       WeatherTypesListDefault
 0004:00031EF0       WeatherTypesListLA
 0004:00031F30       WeatherTypesListSF
 0004:00031F70       WeatherTypesListVegas
 0004:00031FB0       WeatherTypesListDesert
 0004:00032084       CGame::currLevel
 0004:00032094       clumpRenderFlagsOffset
 0004:0003221C       g_bFocused
 0004:00032224       lpClassName
 0004:00032318       aNoded3d9atomic
 0004:00032398       aNoded3d9worlds
 0004:0003FB78       lpMultiByteStr
 0004:0003FFEC       hMem
 0004:00040000       ThreadId
 0004:00040004       hHandle
 0004:00040008       hThread
 0004:00040010       hObject
 0004:000C5098       CCarCtrl::NumLawEnforcerCars
 0004:000C513F       CCheat::m_aCheatsActive
 0004:000C67CC       CEntryExitManager::ms_exitEnterState
 0004:000C67D8       _ZN17CEntryExitManager17mp_poolEntryExitsE_ptr
 0004:000C68B0       _ZN10CGameLogic9GameStateE_ptr
 0004:000CB050       g_pThePaths
 0004:000DBB58       _ZN6CTimer22m_snTimeInMillisecondsE_ptr
 0004:000DBB5C       _ZN7CReplay5Time2E_ptr
 0004:000DBB60       _ZN7CReplay5Time1E_ptr
 0004:0019F088       CReplay::Mode
 0004:0019FC78       ScriptParams
 0004:0019FC7C       ScriptParam2
 0004:0019FC84       ScriptParam3
 0004:0019FC8C       ScriptParam4
 0004:0019FC9C       a5
 0004:0019FCA0       a6
 0004:0019FCA4       a8
 0004:001A0114       pFx
 0004:001A04C8       fileHandle
 0004:001F0DAC       _ZN11CTheScripts22ScriptSearchLightArrayE_ptr
 0004:001F68C0       _ZN11CTagManager10ms_tagDescE_ptr
 0004:001F6D70       _ZN11CTagManager10ms_numTagsE_ptr
 0004:001F6DE4       index
 0004:001F6E00       g_Fx_c
 0004:001F6E80       g_fxMan
 0004:001F70C8       CModelInfo__ms_modelInfoPtrs
 0004:0027A958       g_clumpModelCount
 0004:002AA47C       CVehicleModelInfo::ms_pRemapTexture
 0004:002AAA2C       CAnimManager::ms_numAnimations
 0004:002AAA34       CAnimManager::ms_aAnimAssocGroups
 0004:002B94A0       CAnimManager::ms_aAnimBlocks
 0004:002BAB20       CAnimManager::ms_animCache
 0004:002BB84C       _ZN12CCutsceneMgr21ms_cutsceneLoadStatusE_ptr
 0004:002BB850       g_bCutsceneAnimationsLoaded
 0004:002BB851       CCutsceneMgr__ms_running
 0004:002BB852       CutsceneMgr__ms_cutsceneProcessing
 0004:002BB8B8       AEAudioHardware
 0004:002BD0F0       Frequency
 0004:002BD3E6       _ZN23CAEPedSpeechAudioEntity20s_bAllSpeechDisabledE_ptr
 0004:002BD3FC       _ZN23CAEPedSpeechAudioEntity30s_bPlayerConversationHappeningE_ptr
 0004:002BD3FD       _ZN23CAEPedSpeechAudioEntity27s_bPedConversationHappeningE_ptr
 0004:002BECB0       AESoundManager
 0004:002C798C       _ZN21CAEVehicleAudioEntity25s_pPlayerAttachedForRadioE_ptr
 0004:002C7990       _ZN21CAEVehicleAudioEntity15s_pPlayerDriverE_ptr
 0004:002C7994       _ZN21CAEVehicleAudioEntity21s_HelicoptorsDisabledE_ptr
 0004:002C7998       _ZN21CAEVehicleAudioEntity21s_NextDummyEngineSlotE_ptr
 0004:002C799C       _ZN21CAEVehicleAudioEntity31s_pVehicleAudioSettingsForRadioE_ptr_0
 0004:002C7AD4       hLibModule
 0004:002C7C90       AudioEngine
 0004:002C9CBC       CAudioZones::m_NumActiveSpheres
 0004:002C9CC0       CAudioZones::m_NumBoxes
 0004:002C9CC4       CAudioZones::m_NumActiveBoxes
 0004:002C9CC8       CAudioZones::m_NumSpheres
 0004:002CAC10       CCamera::m_f3rdPersonCHairMultX
 0004:002CAC14       CCamera::m_f3rdPersonCHairMultY
 0004:002CB028       g_Camera
 0004:002CB03C       TheCamera
 0004:002CB97C       g_fx
 0004:002CBE40       StoreMatrixForMirror
 0004:002CC150       CClock::ms_nGameClockSeconds
 0004:002CC152       CClock::ms_nGameClockMinutes
 0004:002CD670       g_szGeneralStringBuffer1
 0004:002CDA60       String
 0004:002CDF80       g_pFireManager
 0004:002CE8E0       CFire::ms_MaxiumGenerationsAllowed(void)
 0004:002CE914       CGame::currArea
 0004:002CF710       vecDamageVelocity
 0004:002D0238       numMatrices
 0004:002D0240       gDummyMatrix
 0004:002D0490       _ZN6CPools11ms_pPedPoolE_ptr
 0004:002D049C       CPools::ms_pObjectPool
 0004:002D05D4       CRenderer::m_pFirstPersonVehicle
 0004:002D2898       CRopes::PlayerControlsCrane
 0004:002D2BD0       _ZN6CRopes6aRopesE_ptr
 0004:002D2BD4       CRopes::aRopes
 0004:002D4E20       CStats::StatTypesInt
 0004:002D5380       CStats::StatTypesFloat
 0004:002D5538       g_surfaceInfos
 0004:002D8B48       CTimer::m_CodePause
 0004:002D8B49       CTimer::m_UserPause
 0004:002D8B4C       CTimer::m_FrameCounter
 0004:002D8B58       _ZN6CTimer22ms_fTimeStepNonClippedE_ptr
 0004:002D8B5C       CTimer::ms_fTimeStep
 0004:002D8B84       CTimer::m_snTimeInMilliseconds
 0004:002D8D68       CWorld::pIgnoreEntity
 0004:002D8D6D       CWorld::bProcessCutsceneOnly
 0004:002D8D6E       CWorld::bForceProcessControl
